Timestamp,press_kPa,temp_C
4/25/2019 12:15,112.287,11.139
4/25/2019 12:30,112.247,11.236
4/25/2019 12:45,112.225,11.236
4/25/2019 13:00,112.225,11.236
4/25/2019 13:15,112.247,11.236
4/25/2019 13:30,112.247,11.236
4/25/2019 13:45,112.225,11.236
4/25/2019 14:00,112.203,11.236
4/25/2019 14:15,112.203,11.236
4/25/2019 14:30,112.17,11.236
4/25/2019 14:45,112.192,11.236
4/25/2019 15:00,112.138,11.236
4/25/2019 15:15,112.159,11.236
4/25/2019 15:30,112.149,11.236
4/25/2019 15:45,112.138,11.236
4/25/2019 16:00,112.116,11.236
4/25/2019 16:15,112.116,11.236
4/25/2019 16:30,112.105,11.236
4/25/2019 16:45,112.094,11.236
4/25/2019 17:00,112.105,11.236
4/25/2019 17:15,112.105,11.236
4/25/2019 17:30,112.116,11.236
4/25/2019 17:45,112.116,11.236
4/25/2019 18:00,112.083,11.236
4/25/2019 18:15,112.083,11.236
4/25/2019 18:30,112.094,11.236
4/25/2019 18:45,112.083,11.236
4/25/2019 19:00,112.105,11.236
4/25/2019 19:15,112.116,11.236
4/25/2019 19:30,112.094,11.236
4/25/2019 19:45,112.105,11.236
4/25/2019 20:00,112.127,11.236
4/25/2019 20:15,112.116,11.236
4/25/2019 20:30,112.105,11.236
4/25/2019 20:45,112.116,11.236
4/25/2019 21:00,112.116,11.236
4/25/2019 21:15,112.116,11.236
4/25/2019 21:30,112.116,11.236
4/25/2019 21:45,112.105,11.236
4/25/2019 22:00,112.138,11.236
4/25/2019 22:15,112.116,11.236
4/25/2019 22:30,112.094,11.236
4/25/2019 22:45,112.094,11.236
4/25/2019 23:00,112.094,11.236
4/25/2019 23:15,112.105,11.236
4/25/2019 23:30,112.105,11.236
4/25/2019 23:45,112.072,11.236
4/26/2019 0:00,112.018,11.236
4/26/2019 0:15,111.953,11.236
4/26/2019 0:30,111.909,11.236
4/26/2019 0:45,111.887,11.236
4/26/2019 1:00,111.855,11.236
4/26/2019 1:15,111.865,11.236
4/26/2019 1:30,111.844,11.236
4/26/2019 1:45,111.855,11.236
4/26/2019 2:00,111.865,11.236
4/26/2019 2:15,111.92,11.236
4/26/2019 2:30,111.822,11.236
4/26/2019 2:45,111.757,11.236
4/26/2019 3:00,111.757,11.236
4/26/2019 3:15,111.713,11.236
4/26/2019 3:30,111.691,11.236
4/26/2019 3:45,111.669,11.236
4/26/2019 4:00,111.648,11.236
4/26/2019 4:15,111.604,11.236
4/26/2019 4:30,111.593,11.236
4/26/2019 4:45,111.604,11.236
4/26/2019 5:00,111.571,11.236
4/26/2019 5:15,111.528,11.236
4/26/2019 5:30,111.506,11.236
4/26/2019 5:45,111.495,11.236
4/26/2019 6:00,111.43,11.236
4/26/2019 6:15,111.484,11.236
4/26/2019 6:30,111.452,11.236
4/26/2019 6:45,111.43,11.236
4/26/2019 7:00,111.484,11.236
4/26/2019 7:15,111.452,11.236
4/26/2019 7:30,111.4,11.334
4/26/2019 7:45,111.411,11.334
4/26/2019 8:00,111.419,11.236
4/26/2019 8:15,111.303,11.334
4/26/2019 8:30,111.379,11.334
4/26/2019 8:45,111.303,11.334
4/26/2019 9:00,111.303,11.334
4/26/2019 9:15,111.259,11.334
4/26/2019 9:30,111.237,11.334
4/26/2019 9:45,111.303,11.334
4/26/2019 10:00,111.161,11.334
4/26/2019 10:15,111.128,11.334
4/26/2019 10:30,111.085,11.334
4/26/2019 10:45,111.194,11.334
4/26/2019 11:00,111.161,11.334
4/26/2019 11:15,111.128,11.334
4/26/2019 11:30,111.074,11.334
4/26/2019 11:45,111.107,11.334
4/26/2019 12:00,111.15,11.334
4/26/2019 12:15,111.063,11.334
4/26/2019 12:30,110.998,11.334
4/26/2019 12:45,111.009,11.334
4/26/2019 13:00,110.932,11.334
4/26/2019 13:15,110.834,11.334
4/26/2019 13:30,110.813,11.334
4/26/2019 13:45,110.715,11.334
4/26/2019 14:00,110.715,11.334
4/26/2019 14:15,110.682,11.334
4/26/2019 14:30,110.682,11.334
4/26/2019 14:45,110.649,11.334
4/26/2019 15:00,110.562,11.334
4/26/2019 15:15,110.519,11.334
4/26/2019 15:30,110.443,11.334
4/26/2019 15:45,110.367,11.334
4/26/2019 16:00,110.301,11.334
4/26/2019 16:15,110.323,11.334
4/26/2019 16:30,110.367,11.334
4/26/2019 16:45,110.562,11.334
4/26/2019 17:00,110.66,11.334
4/26/2019 17:15,110.639,11.334
4/26/2019 17:30,110.649,11.334
4/26/2019 17:45,110.649,11.334
4/26/2019 18:00,110.78,11.334
4/26/2019 18:15,110.78,11.334
4/26/2019 18:30,110.78,11.334
4/26/2019 18:45,110.726,11.334
4/26/2019 19:00,110.693,11.334
4/26/2019 19:15,110.737,11.334
4/26/2019 19:30,110.78,11.334
4/26/2019 19:45,110.813,11.334
4/26/2019 20:00,110.867,11.334
4/26/2019 20:15,110.867,11.334
4/26/2019 20:30,110.932,11.334
4/26/2019 20:45,110.998,11.334
4/26/2019 21:00,111.02,11.334
4/26/2019 21:15,111.03,11.334
4/26/2019 21:30,111.02,11.334
4/26/2019 21:45,111.074,11.334
4/26/2019 22:00,111.041,11.334
4/26/2019 22:15,111.052,11.334
4/26/2019 22:30,111.085,11.334
4/26/2019 22:45,111.139,11.334
4/26/2019 23:00,111.194,11.334
4/26/2019 23:15,111.205,11.334
4/26/2019 23:30,111.194,11.334
4/26/2019 23:45,111.205,11.334
4/27/2019 0:00,111.205,11.334
4/27/2019 0:15,111.237,11.334
4/27/2019 0:30,111.281,11.334
4/27/2019 0:45,111.313,11.334
4/27/2019 1:00,111.335,11.334
4/27/2019 1:15,111.357,11.334
4/27/2019 1:30,111.368,11.334
4/27/2019 1:45,111.357,11.334
4/27/2019 2:00,111.379,11.334
4/27/2019 2:15,111.4,11.334
4/27/2019 2:30,111.4,11.334
4/27/2019 2:45,111.411,11.334
4/27/2019 3:00,111.411,11.334
4/27/2019 3:15,111.433,11.334
4/27/2019 3:30,111.447,11.431
4/27/2019 3:45,111.469,11.431
4/27/2019 4:00,111.48,11.431
4/27/2019 4:15,111.502,11.431
4/27/2019 4:30,111.523,11.431
4/27/2019 4:45,111.556,11.431
4/27/2019 5:00,111.556,11.431
4/27/2019 5:15,111.556,11.431
4/27/2019 5:30,111.578,11.431
4/27/2019 5:45,111.578,11.431
4/27/2019 6:00,111.589,11.431
4/27/2019 6:15,111.61,11.431
4/27/2019 6:30,111.632,11.431
4/27/2019 6:45,111.654,11.431
4/27/2019 7:00,111.698,11.431
4/27/2019 7:15,111.73,11.431
4/27/2019 7:30,111.752,11.431
4/27/2019 7:45,111.796,11.431
4/27/2019 8:00,111.796,11.431
4/27/2019 8:15,111.828,11.431
4/27/2019 8:30,111.85,11.431
4/27/2019 8:45,111.861,11.431
4/27/2019 9:00,111.872,11.431
4/27/2019 9:15,111.872,11.431
4/27/2019 9:30,111.85,11.431
4/27/2019 9:45,111.861,11.431
4/27/2019 10:00,111.85,11.431
4/27/2019 10:15,111.861,11.431
4/27/2019 10:30,111.85,11.431
4/27/2019 10:45,111.828,11.431
4/27/2019 11:00,111.828,11.431
4/27/2019 11:15,111.806,11.431
4/27/2019 11:30,111.785,11.431
4/27/2019 11:45,111.752,11.431
4/27/2019 12:00,111.763,11.431
4/27/2019 12:15,111.73,11.431
4/27/2019 12:30,111.73,11.431
4/27/2019 12:45,111.719,11.431
4/27/2019 13:00,111.73,11.431
4/27/2019 13:15,111.676,11.431
4/27/2019 13:30,111.708,11.431
4/27/2019 13:45,111.708,11.431
4/27/2019 14:00,111.698,11.431
4/27/2019 14:15,111.719,11.431
4/27/2019 14:30,111.73,11.431
4/27/2019 14:45,111.73,11.431
4/27/2019 15:00,111.73,11.431
4/27/2019 15:15,111.73,11.431
4/27/2019 15:30,111.73,11.431
4/27/2019 15:45,111.73,11.431
4/27/2019 16:00,111.752,11.431
4/27/2019 16:15,111.774,11.431
4/27/2019 16:30,111.785,11.431
4/27/2019 16:45,111.817,11.431
4/27/2019 17:00,111.839,11.431
4/27/2019 17:15,111.828,11.431
4/27/2019 17:30,111.861,11.431
4/27/2019 17:45,111.883,11.431
4/27/2019 18:00,111.894,11.431
4/27/2019 18:15,111.915,11.431
4/27/2019 18:30,111.926,11.431
4/27/2019 18:45,111.97,11.431
4/27/2019 19:00,111.992,11.431
4/27/2019 19:15,112.024,11.431
4/27/2019 19:30,112.057,11.431
4/27/2019 19:45,112.09,11.431
4/27/2019 20:00,112.122,11.431
4/27/2019 20:15,112.133,11.431
4/27/2019 20:30,112.122,11.431
4/27/2019 20:45,112.122,11.431
4/27/2019 21:00,112.155,11.431
4/27/2019 21:15,112.188,11.431
4/27/2019 21:30,112.231,11.431
4/27/2019 21:45,112.253,11.431
4/27/2019 22:00,112.231,11.431
4/27/2019 22:15,112.242,11.431
4/27/2019 22:30,112.245,11.528
4/27/2019 22:45,112.278,11.528
4/27/2019 23:00,112.289,11.528
4/27/2019 23:15,112.321,11.528
4/27/2019 23:30,112.332,11.528
4/27/2019 23:45,112.365,11.528
4/28/2019 0:00,112.376,11.528
4/28/2019 0:15,112.419,11.528
4/28/2019 0:30,112.496,11.528
4/28/2019 0:45,112.528,11.528
4/28/2019 1:00,112.55,11.528
4/28/2019 1:15,112.583,11.528
4/28/2019 1:30,112.583,11.528
4/28/2019 1:45,112.583,11.528
4/28/2019 2:00,112.517,11.528
4/28/2019 2:15,112.496,11.528
4/28/2019 2:30,112.463,11.528
4/28/2019 2:45,112.463,11.528
4/28/2019 3:00,112.452,11.528
4/28/2019 3:15,112.419,11.528
4/28/2019 3:30,112.419,11.528
4/28/2019 3:45,112.441,11.528
4/28/2019 4:00,112.43,11.528
4/28/2019 4:15,112.409,11.528
4/28/2019 4:30,112.365,11.528
4/28/2019 4:45,112.354,11.528
4/28/2019 5:00,112.398,11.528
4/28/2019 5:15,112.365,11.528
4/28/2019 5:30,112.343,11.528
4/28/2019 5:45,112.332,11.528
4/28/2019 6:00,112.354,11.528
4/28/2019 6:15,112.332,11.528
4/28/2019 6:30,112.332,11.528
4/28/2019 6:45,112.321,11.528
4/28/2019 7:00,112.311,11.528
4/28/2019 7:15,112.321,11.528
4/28/2019 7:30,112.321,11.528
4/28/2019 7:45,112.311,11.528
4/28/2019 8:00,112.311,11.528
4/28/2019 8:15,112.3,11.528
4/28/2019 8:30,112.311,11.528
4/28/2019 8:45,112.311,11.528
4/28/2019 9:00,112.311,11.528
4/28/2019 9:15,112.321,11.528
4/28/2019 9:30,112.332,11.528
4/28/2019 9:45,112.343,11.528
4/28/2019 10:00,112.354,11.528
4/28/2019 10:15,112.365,11.528
4/28/2019 10:30,112.343,11.528
4/28/2019 10:45,112.354,11.528
4/28/2019 11:00,112.332,11.528
4/28/2019 11:15,112.343,11.528
4/28/2019 11:30,112.289,11.528
4/28/2019 11:45,112.278,11.528
4/28/2019 12:00,112.278,11.528
4/28/2019 12:15,112.278,11.528
4/28/2019 12:30,112.256,11.528
4/28/2019 12:45,112.245,11.528
4/28/2019 13:00,112.245,11.528
4/28/2019 13:15,112.223,11.528
4/28/2019 13:30,112.202,11.528
4/28/2019 13:45,112.245,11.528
4/28/2019 14:00,112.234,11.528
4/28/2019 14:15,112.245,11.528
4/28/2019 14:30,112.289,11.528
4/28/2019 14:45,112.311,11.528
4/28/2019 15:00,112.321,11.528
4/28/2019 15:15,112.332,11.528
4/28/2019 15:30,112.354,11.528
4/28/2019 15:45,112.354,11.528
4/28/2019 16:00,112.332,11.528
4/28/2019 16:15,112.387,11.528
4/28/2019 16:30,112.398,11.528
4/28/2019 16:45,112.441,11.528
4/28/2019 17:00,112.474,11.528
4/28/2019 17:15,112.583,11.528
4/28/2019 17:30,112.692,11.528
4/28/2019 17:45,112.768,11.528
4/28/2019 18:00,112.801,11.528
4/28/2019 18:15,112.833,11.528
4/28/2019 18:30,112.899,11.528
4/28/2019 18:45,112.931,11.528
4/28/2019 19:00,112.986,11.528
4/28/2019 19:15,113.051,11.528
4/28/2019 19:30,113.087,11.625
4/28/2019 19:45,113.117,11.528
4/28/2019 20:00,113.152,11.625
4/28/2019 20:15,113.196,11.625
4/28/2019 20:30,113.229,11.625
4/28/2019 20:45,113.316,11.625
4/28/2019 21:00,113.36,11.625
4/28/2019 21:15,113.414,11.625
4/28/2019 21:30,113.436,11.625
4/28/2019 21:45,113.447,11.625
4/28/2019 22:00,113.479,11.625
4/28/2019 22:15,113.49,11.625
4/28/2019 22:30,113.49,11.625
4/28/2019 22:45,113.512,11.625
4/28/2019 23:00,113.545,11.625
4/28/2019 23:15,113.567,11.625
4/28/2019 23:30,113.577,11.625
4/28/2019 23:45,113.588,11.625
4/29/2019 0:00,113.621,11.625
4/29/2019 0:15,113.643,11.625
4/29/2019 0:30,113.665,11.625
4/29/2019 0:45,113.686,11.625
4/29/2019 1:00,113.708,11.625
4/29/2019 1:15,113.708,11.625
4/29/2019 1:30,113.708,11.625
4/29/2019 1:45,113.719,11.625
4/29/2019 2:00,113.73,11.625
4/29/2019 2:15,113.719,11.625
4/29/2019 2:30,113.741,11.625
4/29/2019 2:45,113.763,11.625
4/29/2019 3:00,113.752,11.625
4/29/2019 3:15,113.752,11.625
4/29/2019 3:30,113.752,11.625
4/29/2019 3:45,113.752,11.625
4/29/2019 4:00,113.774,11.625
4/29/2019 4:15,113.795,11.625
4/29/2019 4:30,113.784,11.625
4/29/2019 4:45,113.784,11.625
4/29/2019 5:00,113.817,11.625
4/29/2019 5:15,113.883,11.625
4/29/2019 5:30,113.904,11.625
4/29/2019 5:45,113.937,11.625
4/29/2019 6:00,113.937,11.625
4/29/2019 6:15,113.97,11.625
4/29/2019 6:30,113.959,11.625
4/29/2019 6:45,113.97,11.625
4/29/2019 7:00,113.959,11.625
4/29/2019 7:15,114.002,11.625
4/29/2019 7:30,114.013,11.625
4/29/2019 7:45,114.002,11.625
4/29/2019 8:00,114.013,11.625
4/29/2019 8:15,114.038,11.722
4/29/2019 8:30,114.071,11.722
4/29/2019 8:45,114.071,11.722
4/29/2019 9:00,114.082,11.722
4/29/2019 9:15,114.071,11.722
4/29/2019 9:30,114.093,11.722
4/29/2019 9:45,114.093,11.722
4/29/2019 10:00,114.093,11.722
4/29/2019 10:15,114.071,11.722
4/29/2019 10:30,114.071,11.722
4/29/2019 10:45,114.027,11.722
4/29/2019 11:00,114.038,11.722
4/29/2019 11:15,114.06,11.722
4/29/2019 11:30,114.049,11.722
4/29/2019 11:45,114.038,11.722
4/29/2019 12:00,114.006,11.722
4/29/2019 12:15,114.017,11.722
4/29/2019 12:30,113.984,11.722
4/29/2019 12:45,113.962,11.722
4/29/2019 13:00,113.951,11.722
4/29/2019 13:15,113.951,11.722
4/29/2019 13:30,113.94,11.722
4/29/2019 13:45,113.908,11.722
4/29/2019 14:00,113.864,11.722
4/29/2019 14:15,113.81,11.722
4/29/2019 14:30,113.788,11.722
4/29/2019 14:45,113.744,11.722
4/29/2019 15:00,113.733,11.722
4/29/2019 15:15,113.711,11.722
4/29/2019 15:30,113.657,11.722
4/29/2019 15:45,113.646,11.722
4/29/2019 16:00,113.613,11.722
4/29/2019 16:15,113.581,11.722
4/29/2019 16:30,113.57,11.722
4/29/2019 16:45,113.515,11.722
4/29/2019 17:00,113.515,11.722
4/29/2019 17:15,113.526,11.722
4/29/2019 17:30,113.526,11.722
4/29/2019 17:45,113.548,11.722
4/29/2019 18:00,113.548,11.722
4/29/2019 18:15,113.548,11.722
4/29/2019 18:30,113.581,11.722
4/29/2019 18:45,113.602,11.722
4/29/2019 19:00,113.624,11.722
4/29/2019 19:15,113.602,11.722
4/29/2019 19:30,113.602,11.722
4/29/2019 19:45,113.581,11.722
4/29/2019 20:00,113.504,11.722
4/29/2019 20:15,113.515,11.722
4/29/2019 20:30,113.537,11.722
4/29/2019 20:45,113.515,11.722
4/29/2019 21:00,113.504,11.722
4/29/2019 21:15,113.483,11.722
4/29/2019 21:30,113.461,11.722
4/29/2019 21:45,113.428,11.722
4/29/2019 22:00,113.45,11.722
4/29/2019 22:15,113.45,11.722
4/29/2019 22:30,113.319,11.722
4/29/2019 22:45,113.363,11.722
4/29/2019 23:00,113.493,11.722
4/29/2019 23:15,113.504,11.722
4/29/2019 23:30,113.428,11.722
4/29/2019 23:45,113.439,11.722
4/30/2019 0:00,113.45,11.722
4/30/2019 0:15,113.406,11.722
4/30/2019 0:30,113.385,11.722
4/30/2019 0:45,113.33,11.722
4/30/2019 1:00,113.308,11.722
4/30/2019 1:15,113.232,11.722
4/30/2019 1:30,113.265,11.722
4/30/2019 1:45,113.232,11.722
4/30/2019 2:00,113.21,11.722
4/30/2019 2:15,113.167,11.722
4/30/2019 2:30,113.145,11.722
4/30/2019 2:45,113.134,11.722
4/30/2019 3:00,113.145,11.722
4/30/2019 3:15,113.156,11.722
4/30/2019 3:30,113.145,11.722
4/30/2019 3:45,113.112,11.722
4/30/2019 4:00,113.09,11.722
4/30/2019 4:15,113.101,11.722
4/30/2019 4:30,113.112,11.722
4/30/2019 4:45,113.101,11.722
4/30/2019 5:00,113.123,11.722
4/30/2019 5:15,113.112,11.722
4/30/2019 5:30,113.123,11.722
4/30/2019 5:45,113.123,11.722
4/30/2019 6:00,113.167,11.722
4/30/2019 6:15,113.167,11.722
4/30/2019 6:30,113.167,11.722
4/30/2019 6:45,113.199,11.722
4/30/2019 7:00,113.178,11.722
4/30/2019 7:15,113.21,11.722
4/30/2019 7:30,113.21,11.722
4/30/2019 7:45,113.221,11.722
4/30/2019 8:00,113.232,11.722
4/30/2019 8:15,113.221,11.722
4/30/2019 8:30,113.21,11.722
4/30/2019 8:45,113.232,11.722
4/30/2019 9:00,113.232,11.722
4/30/2019 9:15,113.243,11.722
4/30/2019 9:30,113.265,11.722
4/30/2019 9:45,113.254,11.722
4/30/2019 10:00,113.254,11.722
4/30/2019 10:15,113.276,11.722
4/30/2019 10:30,113.254,11.722
4/30/2019 10:45,113.276,11.722
4/30/2019 11:00,113.276,11.722
4/30/2019 11:15,113.286,11.722
4/30/2019 11:30,113.265,11.722
4/30/2019 11:45,113.254,11.722
4/30/2019 12:00,113.243,11.722
4/30/2019 12:15,113.232,11.722
4/30/2019 12:30,113.21,11.722
4/30/2019 12:45,113.199,11.722
4/30/2019 13:00,113.21,11.722
4/30/2019 13:15,113.221,11.722
4/30/2019 13:30,113.199,11.722
4/30/2019 13:45,113.199,11.722
4/30/2019 14:00,113.21,11.722
4/30/2019 14:15,113.232,11.722
4/30/2019 14:30,113.21,11.722
4/30/2019 14:45,113.188,11.722
4/30/2019 15:00,113.178,11.722
4/30/2019 15:15,113.167,11.722
4/30/2019 15:30,113.167,11.722
4/30/2019 15:45,113.188,11.722
4/30/2019 16:00,113.178,11.722
4/30/2019 16:15,113.199,11.722
4/30/2019 16:30,113.199,11.722
4/30/2019 16:45,113.199,11.722
4/30/2019 17:00,113.199,11.722
4/30/2019 17:15,113.221,11.722
4/30/2019 17:30,113.21,11.722
4/30/2019 17:45,113.232,11.722
4/30/2019 18:00,113.254,11.722
4/30/2019 18:15,113.286,11.722
4/30/2019 18:30,113.297,11.722
4/30/2019 18:45,113.308,11.722
4/30/2019 19:00,113.352,11.722
4/30/2019 19:15,113.363,11.722
4/30/2019 19:30,113.385,11.722
4/30/2019 19:45,113.385,11.722
4/30/2019 20:00,113.428,11.722
4/30/2019 20:15,113.472,11.722
4/30/2019 20:30,113.526,11.722
4/30/2019 20:45,113.526,11.722
4/30/2019 21:00,113.45,11.722
4/30/2019 21:15,113.515,11.722
4/30/2019 21:30,113.526,11.722
4/30/2019 21:45,113.592,11.722
4/30/2019 22:00,113.635,11.722
4/30/2019 22:15,113.657,11.722
4/30/2019 22:30,113.668,11.722
4/30/2019 22:45,113.668,11.722
4/30/2019 23:00,113.668,11.722
4/30/2019 23:15,113.679,11.722
4/30/2019 23:30,113.679,11.722
4/30/2019 23:45,113.668,11.722
5/1/2019 0:00,113.711,11.722
5/1/2019 0:15,113.722,11.722
5/1/2019 0:30,113.744,11.722
5/1/2019 0:45,113.733,11.722
5/1/2019 1:00,113.755,11.722
5/1/2019 1:15,113.744,11.722
5/1/2019 1:30,113.722,11.722
5/1/2019 1:45,113.668,11.722
5/1/2019 2:00,113.69,11.722
5/1/2019 2:15,113.646,11.722
5/1/2019 2:30,113.635,11.722
5/1/2019 2:45,113.635,11.722
5/1/2019 3:00,113.635,11.722
5/1/2019 3:15,113.624,11.722
5/1/2019 3:30,113.668,11.722
5/1/2019 3:45,113.657,11.722
5/1/2019 4:00,113.657,11.722
5/1/2019 4:15,113.635,11.722
5/1/2019 4:30,113.57,11.722
5/1/2019 4:45,113.592,11.722
5/1/2019 5:00,113.592,11.722
5/1/2019 5:15,113.646,11.722
5/1/2019 5:30,113.668,11.722
5/1/2019 5:45,113.668,11.722
5/1/2019 6:00,113.69,11.722
5/1/2019 6:15,113.722,11.722
5/1/2019 6:30,113.733,11.722
5/1/2019 6:45,113.733,11.722
5/1/2019 7:00,113.744,11.722
5/1/2019 7:15,113.766,11.722
5/1/2019 7:30,113.766,11.722
