Timestamp,press_kPa,temp_C
4/25/2019 12:30,100.917,12.787
4/25/2019 12:45,100.888,12.787
4/25/2019 13:00,100.888,12.787
4/25/2019 13:15,100.903,12.787
4/25/2019 13:30,100.917,12.787
4/25/2019 13:45,100.903,12.787
4/25/2019 14:00,100.903,12.787
4/25/2019 14:15,100.873,12.787
4/25/2019 14:30,100.828,12.787
4/25/2019 14:45,100.858,12.787
4/25/2019 15:00,100.828,12.787
4/25/2019 15:15,100.828,12.787
4/25/2019 15:30,100.843,12.787
4/25/2019 15:45,100.798,12.787
4/25/2019 16:00,100.798,12.787
4/25/2019 16:15,100.783,12.787
4/25/2019 16:30,100.798,12.787
4/25/2019 16:45,100.768,12.787
4/25/2019 17:00,100.768,12.787
4/25/2019 17:15,100.783,12.787
4/25/2019 17:30,100.783,12.787
4/25/2019 17:45,100.768,12.787
4/25/2019 18:00,100.754,12.787
4/25/2019 18:15,100.754,12.787
4/25/2019 18:30,100.768,12.787
4/25/2019 18:45,100.754,12.787
4/25/2019 19:00,100.783,12.787
4/25/2019 19:15,100.798,12.787
4/25/2019 19:30,100.768,12.787
4/25/2019 19:45,100.768,12.787
4/25/2019 20:00,100.798,12.787
4/25/2019 20:15,100.798,12.787
4/25/2019 20:30,100.783,12.787
4/25/2019 20:45,100.783,12.787
4/25/2019 21:00,100.783,12.787
4/25/2019 21:15,100.798,12.787
4/25/2019 21:30,100.813,12.787
4/25/2019 21:45,100.783,12.787
4/25/2019 22:00,100.828,12.787
4/25/2019 22:15,100.798,12.787
4/25/2019 22:30,100.768,12.787
4/25/2019 22:45,100.754,12.787
4/25/2019 23:00,100.783,12.787
4/25/2019 23:15,100.783,12.787
4/25/2019 23:30,100.783,12.787
4/25/2019 23:45,100.739,12.787
4/26/2019 0:00,100.694,12.787
4/26/2019 0:15,100.649,12.787
4/26/2019 0:30,100.59,12.787
4/26/2019 0:45,100.56,12.787
4/26/2019 1:00,100.53,12.787
4/26/2019 1:15,100.53,12.787
4/26/2019 1:30,100.53,12.787
4/26/2019 1:45,100.53,12.787
4/26/2019 2:00,100.545,12.787
4/26/2019 2:15,100.59,12.787
4/26/2019 2:30,100.5,12.787
4/26/2019 2:45,100.441,12.787
4/26/2019 3:00,100.441,12.787
4/26/2019 3:15,100.396,12.787
4/26/2019 3:30,100.366,12.787
4/26/2019 3:45,100.337,12.787
4/26/2019 4:00,100.322,12.787
4/26/2019 4:15,100.277,12.787
4/26/2019 4:30,100.262,12.787
4/26/2019 4:45,100.277,12.787
4/26/2019 5:00,100.262,12.787
4/26/2019 5:15,100.203,12.787
4/26/2019 5:30,100.173,12.787
4/26/2019 5:45,100.158,12.787
4/26/2019 6:00,100.128,12.787
4/26/2019 6:15,100.158,12.787
4/26/2019 6:30,100.143,12.787
4/26/2019 6:45,100.113,12.787
4/26/2019 7:00,100.158,12.787
4/26/2019 7:15,100.128,12.787
4/26/2019 7:30,100.069,12.787
4/26/2019 7:45,100.083,12.787
4/26/2019 8:00,100.113,12.787
4/26/2019 8:15,99.994,12.787
4/26/2019 8:30,100.039,12.787
4/26/2019 8:45,99.994,12.787
4/26/2019 9:00,99.994,12.787
4/26/2019 9:15,99.92,12.787
4/26/2019 9:30,99.905,12.787
4/26/2019 9:45,99.964,12.787
4/26/2019 10:00,99.816,12.787
4/26/2019 10:15,99.771,12.787
4/26/2019 10:30,99.741,12.787
4/26/2019 10:45,99.83,12.787
4/26/2019 11:00,99.786,12.787
4/26/2019 11:15,99.726,12.787
4/26/2019 11:30,99.696,12.787
4/26/2019 11:45,99.711,12.787
4/26/2019 12:00,99.756,12.787
4/26/2019 12:15,99.652,12.787
4/26/2019 12:30,99.607,12.787
4/26/2019 12:45,99.592,12.787
4/26/2019 13:00,99.533,12.787
4/26/2019 13:15,99.429,12.787
4/26/2019 13:30,99.399,12.787
4/26/2019 13:45,99.28,12.787
4/26/2019 14:00,99.295,12.787
4/26/2019 14:15,99.265,12.787
4/26/2019 14:30,99.25,12.787
4/26/2019 14:45,99.205,12.787
4/26/2019 15:00,99.146,12.787
4/26/2019 15:15,99.116,12.787
4/26/2019 15:30,99.027,12.787
4/26/2019 15:45,98.952,12.787
4/26/2019 16:00,98.893,12.787
4/26/2019 16:15,98.893,12.787
4/26/2019 16:30,98.938,12.787
4/26/2019 16:45,99.146,12.787
4/26/2019 17:00,99.161,12.787
4/26/2019 17:15,99.101,12.787
4/26/2019 17:30,99.101,12.787
4/26/2019 17:45,99.101,12.787
4/26/2019 18:00,99.235,12.787
4/26/2019 18:15,99.19,12.787
4/26/2019 18:30,99.19,12.787
4/26/2019 18:45,99.146,12.787
4/26/2019 19:00,99.101,12.787
4/26/2019 19:15,99.161,12.787
4/26/2019 19:30,99.161,12.787
4/26/2019 19:45,99.22,12.787
4/26/2019 20:00,99.25,12.787
4/26/2019 20:15,99.28,12.787
4/26/2019 20:30,99.339,12.787
4/26/2019 20:45,99.414,12.787
4/26/2019 21:00,99.429,12.787
4/26/2019 21:15,99.429,12.787
4/26/2019 21:30,99.429,12.787
4/26/2019 21:45,99.473,12.787
4/26/2019 22:00,99.458,12.787
4/26/2019 22:15,99.458,12.787
4/26/2019 22:30,99.503,12.787
4/26/2019 22:45,99.563,12.787
4/26/2019 23:00,99.607,12.787
4/26/2019 23:15,99.607,12.787
4/26/2019 23:30,99.592,12.787
4/26/2019 23:45,99.607,12.787
4/27/2019 0:00,99.592,12.787
4/27/2019 0:15,99.637,12.787
4/27/2019 0:30,99.682,12.787
4/27/2019 0:45,99.696,12.787
4/27/2019 1:00,99.726,12.787
4/27/2019 1:15,99.756,12.787
4/27/2019 1:30,99.756,12.787
4/27/2019 1:45,99.756,12.787
4/27/2019 2:00,99.771,12.787
4/27/2019 2:15,99.801,12.787
4/27/2019 2:30,99.801,12.787
4/27/2019 2:45,99.816,12.787
4/27/2019 3:00,99.816,12.787
4/27/2019 3:15,99.816,12.787
4/27/2019 3:30,99.83,12.787
4/27/2019 3:45,99.86,12.787
4/27/2019 4:00,99.875,12.787
4/27/2019 4:15,99.905,12.787
4/27/2019 4:30,99.92,12.787
4/27/2019 4:45,99.95,12.787
4/27/2019 5:00,99.97,12.883
4/27/2019 5:15,99.955,12.883
4/27/2019 5:30,99.97,12.883
4/27/2019 5:45,99.97,12.883
4/27/2019 6:00,99.985,12.883
4/27/2019 6:15,100.014,12.883
4/27/2019 6:30,100.029,12.883
4/27/2019 6:45,100.059,12.883
4/27/2019 7:00,100.119,12.883
4/27/2019 7:15,100.148,12.883
4/27/2019 7:30,100.163,12.883
4/27/2019 7:45,100.193,12.883
4/27/2019 8:00,100.223,12.883
4/27/2019 8:15,100.253,12.883
4/27/2019 8:30,100.268,12.883
4/27/2019 8:45,100.253,12.883
4/27/2019 9:00,100.282,12.883
4/27/2019 9:15,100.268,12.883
4/27/2019 9:30,100.268,12.883
4/27/2019 9:45,100.253,12.883
4/27/2019 10:00,100.268,12.883
4/27/2019 10:15,100.268,12.883
4/27/2019 10:30,100.253,12.883
4/27/2019 10:45,100.238,12.883
4/27/2019 11:00,100.238,12.883
4/27/2019 11:15,100.208,12.883
4/27/2019 11:30,100.193,12.883
4/27/2019 11:45,100.178,12.883
4/27/2019 12:00,100.178,12.883
4/27/2019 12:15,100.148,12.883
4/27/2019 12:30,100.148,12.883
4/27/2019 12:45,100.163,12.883
4/27/2019 13:00,100.148,12.883
4/27/2019 13:15,100.104,12.883
4/27/2019 13:30,100.148,12.883
4/27/2019 13:45,100.134,12.883
4/27/2019 14:00,100.134,12.883
4/27/2019 14:15,100.134,12.883
4/27/2019 14:30,100.148,12.883
4/27/2019 14:45,100.148,12.883
4/27/2019 15:00,100.148,12.883
4/27/2019 15:15,100.163,12.883
4/27/2019 15:30,100.193,12.883
4/27/2019 15:45,100.163,12.883
4/27/2019 16:00,100.193,12.883
4/27/2019 16:15,100.223,12.883
4/27/2019 16:30,100.238,12.883
4/27/2019 16:45,100.268,12.883
4/27/2019 17:00,100.282,12.883
4/27/2019 17:15,100.282,12.883
4/27/2019 17:30,100.297,12.883
4/27/2019 17:45,100.342,12.883
4/27/2019 18:00,100.327,12.883
4/27/2019 18:15,100.372,12.883
4/27/2019 18:30,100.402,12.883
4/27/2019 18:45,100.417,12.883
4/27/2019 19:00,100.446,12.883
4/27/2019 19:15,100.476,12.883
4/27/2019 19:30,100.506,12.883
4/27/2019 19:45,100.551,12.883
4/27/2019 20:00,100.58,12.883
4/27/2019 20:15,100.58,12.883
4/27/2019 20:30,100.58,12.883
4/27/2019 20:45,100.595,12.883
4/27/2019 21:00,100.64,12.883
4/27/2019 21:15,100.64,12.883
4/27/2019 21:30,100.699,12.883
4/27/2019 21:45,100.699,12.883
4/27/2019 22:00,100.714,12.883
4/27/2019 22:15,100.699,12.883
4/27/2019 22:30,100.699,12.883
4/27/2019 22:45,100.729,12.883
4/27/2019 23:00,100.759,12.883
4/27/2019 23:15,100.789,12.883
4/27/2019 23:30,100.804,12.883
4/27/2019 23:45,100.819,12.883
4/28/2019 0:00,100.834,12.883
4/28/2019 0:15,100.878,12.883
4/28/2019 0:30,100.953,12.883
4/28/2019 0:45,100.997,12.883
4/28/2019 1:00,101.027,12.883
4/28/2019 1:15,101.037,12.787
4/28/2019 1:30,101.051,12.787
4/28/2019 1:45,101.042,12.883
4/28/2019 2:00,100.982,12.883
4/28/2019 2:15,100.947,12.787
4/28/2019 2:30,100.917,12.787
4/28/2019 2:45,100.938,12.883
4/28/2019 3:00,100.923,12.883
4/28/2019 3:15,100.878,12.883
4/28/2019 3:30,100.873,12.787
4/28/2019 3:45,100.908,12.883
4/28/2019 4:00,100.893,12.883
4/28/2019 4:15,100.873,12.787
4/28/2019 4:30,100.834,12.883
4/28/2019 4:45,100.834,12.883
4/28/2019 5:00,100.878,12.883
4/28/2019 5:15,100.848,12.883
4/28/2019 5:30,100.819,12.883
4/28/2019 5:45,100.819,12.883
4/28/2019 6:00,100.813,12.787
4/28/2019 6:15,100.819,12.883
4/28/2019 6:30,100.798,12.787
4/28/2019 6:45,100.804,12.883
4/28/2019 7:00,100.789,12.883
4/28/2019 7:15,100.819,12.883
4/28/2019 7:30,100.783,12.787
4/28/2019 7:45,100.783,12.787
4/28/2019 8:00,100.774,12.883
4/28/2019 8:15,100.768,12.787
4/28/2019 8:30,100.789,12.883
4/28/2019 8:45,100.783,12.787
4/28/2019 9:00,100.783,12.787
4/28/2019 9:15,100.798,12.787
4/28/2019 9:30,100.813,12.787
4/28/2019 9:45,100.834,12.883
4/28/2019 10:00,100.834,12.883
4/28/2019 10:15,100.848,12.883
4/28/2019 10:30,100.828,12.787
4/28/2019 10:45,100.828,12.787
4/28/2019 11:00,100.798,12.787
4/28/2019 11:15,100.813,12.787
4/28/2019 11:30,100.754,12.787
4/28/2019 11:45,100.754,12.787
4/28/2019 12:00,100.754,12.787
4/28/2019 12:15,100.739,12.787
4/28/2019 12:30,100.754,12.787
4/28/2019 12:45,100.724,12.787
4/28/2019 13:00,100.739,12.787
4/28/2019 13:15,100.709,12.787
4/28/2019 13:30,100.709,12.787
4/28/2019 13:45,100.724,12.787
4/28/2019 14:00,100.724,12.787
4/28/2019 14:15,100.739,12.787
4/28/2019 14:30,100.768,12.787
4/28/2019 14:45,100.798,12.787
4/28/2019 15:00,100.813,12.787
4/28/2019 15:15,100.828,12.787
4/28/2019 15:30,100.843,12.787
4/28/2019 15:45,100.843,12.787
4/28/2019 16:00,100.828,12.787
4/28/2019 16:15,100.888,12.787
4/28/2019 16:30,100.917,12.787
4/28/2019 16:45,100.932,12.787
4/28/2019 17:00,100.977,12.787
4/28/2019 17:15,101.096,12.787
4/28/2019 17:30,101.186,12.787
4/28/2019 17:45,101.245,12.787
4/28/2019 18:00,101.305,12.787
4/28/2019 18:15,101.335,12.787
4/28/2019 18:30,101.379,12.787
4/28/2019 18:45,101.439,12.787
4/28/2019 19:00,101.484,12.787
4/28/2019 19:15,101.528,12.787
4/28/2019 19:30,101.573,12.787
4/28/2019 19:45,101.618,12.787
4/28/2019 20:00,101.647,12.787
4/28/2019 20:15,101.707,12.787
4/28/2019 20:30,101.752,12.787
4/28/2019 20:45,101.826,12.787
4/28/2019 21:00,101.856,12.787
4/28/2019 21:15,101.901,12.787
4/28/2019 21:30,101.931,12.787
4/28/2019 21:45,101.945,12.787
4/28/2019 22:00,101.99,12.787
4/28/2019 22:15,101.99,12.787
4/28/2019 22:30,102.005,12.787
4/28/2019 22:45,102.035,12.787
4/28/2019 23:00,102.05,12.787
4/28/2019 23:15,102.05,12.787
4/28/2019 23:30,102.08,12.787
4/28/2019 23:45,102.095,12.787
4/29/2019 0:00,102.109,12.787
4/29/2019 0:15,102.139,12.787
4/29/2019 0:30,102.184,12.787
4/29/2019 0:45,102.169,12.787
4/29/2019 1:00,102.199,12.787
4/29/2019 1:15,102.184,12.787
4/29/2019 1:30,102.199,12.787
4/29/2019 1:45,102.214,12.787
4/29/2019 2:00,102.214,12.787
4/29/2019 2:15,102.214,12.787
4/29/2019 2:30,102.214,12.787
4/29/2019 2:45,102.244,12.787
4/29/2019 3:00,102.273,12.787
4/29/2019 3:15,102.244,12.787
4/29/2019 3:30,102.259,12.787
4/29/2019 3:45,102.273,12.787
4/29/2019 4:00,102.288,12.787
4/29/2019 4:15,102.288,12.787
4/29/2019 4:30,102.288,12.787
4/29/2019 4:45,102.303,12.787
4/29/2019 5:00,102.333,12.787
4/29/2019 5:15,102.393,12.787
4/29/2019 5:30,102.422,12.787
4/29/2019 5:45,102.467,12.787
4/29/2019 6:00,102.452,12.787
4/29/2019 6:15,102.482,12.787
4/29/2019 6:30,102.482,12.787
4/29/2019 6:45,102.497,12.787
4/29/2019 7:00,102.482,12.787
4/29/2019 7:15,102.527,12.787
4/29/2019 7:30,102.527,12.787
4/29/2019 7:45,102.512,12.787
4/29/2019 8:00,102.512,12.787
4/29/2019 8:15,102.542,12.787
4/29/2019 8:30,102.587,12.787
4/29/2019 8:45,102.572,12.787
4/29/2019 9:00,102.601,12.787
4/29/2019 9:15,102.601,12.787
4/29/2019 9:30,102.601,12.787
4/29/2019 9:45,102.616,12.787
4/29/2019 10:00,102.616,12.787
4/29/2019 10:15,102.601,12.787
4/29/2019 10:30,102.601,12.787
4/29/2019 10:45,102.572,12.787
4/29/2019 11:00,102.572,12.787
4/29/2019 11:15,102.601,12.787
4/29/2019 11:30,102.587,12.787
4/29/2019 11:45,102.542,12.787
4/29/2019 12:00,102.542,12.787
4/29/2019 12:15,102.527,12.787
4/29/2019 12:30,102.512,12.787
4/29/2019 12:45,102.512,12.787
4/29/2019 13:00,102.482,12.787
4/29/2019 13:15,102.497,12.787
4/29/2019 13:30,102.467,12.787
4/29/2019 13:45,102.452,12.787
4/29/2019 14:00,102.408,12.787
4/29/2019 14:15,102.363,12.787
4/29/2019 14:30,102.333,12.787
4/29/2019 14:45,102.303,12.787
4/29/2019 15:00,102.273,12.787
4/29/2019 15:15,102.244,12.787
4/29/2019 15:30,102.214,12.787
4/29/2019 15:45,102.184,12.787
4/29/2019 16:00,102.154,12.787
4/29/2019 16:15,102.109,12.787
4/29/2019 16:30,102.109,12.787
4/29/2019 16:45,102.095,12.787
4/29/2019 17:00,102.065,12.787
4/29/2019 17:15,102.095,12.787
4/29/2019 17:30,102.095,12.787
4/29/2019 17:45,102.095,12.787
4/29/2019 18:00,102.095,12.787
4/29/2019 18:15,102.124,12.787
4/29/2019 18:30,102.139,12.787
4/29/2019 18:45,102.169,12.787
4/29/2019 19:00,102.169,12.787
4/29/2019 19:15,102.154,12.787
4/29/2019 19:30,102.154,12.787
4/29/2019 19:45,102.139,12.787
4/29/2019 20:00,102.065,12.787
4/29/2019 20:15,102.08,12.787
4/29/2019 20:30,102.08,12.787
4/29/2019 20:45,102.065,12.787
4/29/2019 21:00,102.059,12.69
4/29/2019 21:15,102.029,12.69
4/29/2019 21:30,102.02,12.787
4/29/2019 21:45,101.985,12.69
4/29/2019 22:00,102,12.69
4/29/2019 22:15,102,12.69
4/29/2019 22:30,101.865,12.69
4/29/2019 22:45,101.91,12.69
4/29/2019 23:00,102.059,12.69
4/29/2019 23:15,102.044,12.69
4/29/2019 23:30,101.97,12.69
4/29/2019 23:45,101.985,12.69
4/30/2019 0:00,102,12.69
4/30/2019 0:15,101.94,12.69
4/30/2019 0:30,101.94,12.69
4/30/2019 0:45,101.88,12.69
4/30/2019 1:00,101.865,12.69
4/30/2019 1:15,101.806,12.69
4/30/2019 1:30,101.806,12.69
4/30/2019 1:45,101.791,12.69
4/30/2019 2:00,101.761,12.69
4/30/2019 2:15,101.716,12.69
4/30/2019 2:30,101.702,12.69
4/30/2019 2:45,101.657,12.69
4/30/2019 3:00,101.687,12.69
4/30/2019 3:15,101.716,12.69
4/30/2019 3:30,101.716,12.69
4/30/2019 3:45,101.657,12.69
4/30/2019 4:00,101.657,12.69
4/30/2019 4:15,101.642,12.69
4/30/2019 4:30,101.672,12.69
4/30/2019 4:45,101.672,12.69
4/30/2019 5:00,101.672,12.69
4/30/2019 5:15,101.687,12.69
4/30/2019 5:30,101.687,12.69
4/30/2019 5:45,101.687,12.69
4/30/2019 6:00,101.716,12.69
4/30/2019 6:15,101.702,12.69
4/30/2019 6:30,101.746,12.69
4/30/2019 6:45,101.731,12.69
4/30/2019 7:00,101.731,12.69
4/30/2019 7:15,101.761,12.69
4/30/2019 7:30,101.776,12.69
4/30/2019 7:45,101.776,12.69
4/30/2019 8:00,101.791,12.69
4/30/2019 8:15,101.791,12.69
4/30/2019 8:30,101.791,12.69
4/30/2019 8:45,101.776,12.69
4/30/2019 9:00,101.806,12.69
4/30/2019 9:15,101.806,12.69
4/30/2019 9:30,101.836,12.69
4/30/2019 9:45,101.821,12.69
4/30/2019 10:00,101.806,12.69
4/30/2019 10:15,101.821,12.69
4/30/2019 10:30,101.821,12.69
4/30/2019 10:45,101.821,12.69
4/30/2019 11:00,101.836,12.69
4/30/2019 11:15,101.836,12.69
4/30/2019 11:30,101.821,12.69
4/30/2019 11:45,101.836,12.69
4/30/2019 12:00,101.806,12.69
4/30/2019 12:15,101.806,12.69
4/30/2019 12:30,101.761,12.69
4/30/2019 12:45,101.761,12.69
4/30/2019 13:00,101.761,12.69
4/30/2019 13:15,101.791,12.69
4/30/2019 13:30,101.776,12.69
4/30/2019 13:45,101.776,12.69
4/30/2019 14:00,101.791,12.69
4/30/2019 14:15,101.821,12.69
4/30/2019 14:30,101.806,12.69
4/30/2019 14:45,101.776,12.69
4/30/2019 15:00,101.761,12.69
4/30/2019 15:15,101.776,12.69
4/30/2019 15:30,101.761,12.69
4/30/2019 15:45,101.776,12.69
4/30/2019 16:00,101.791,12.69
4/30/2019 16:15,101.776,12.69
4/30/2019 16:30,101.776,12.69
4/30/2019 16:45,101.806,12.69
4/30/2019 17:00,101.791,12.69
4/30/2019 17:15,101.806,12.69
4/30/2019 17:30,101.791,12.69
4/30/2019 17:45,101.836,12.69
4/30/2019 18:00,101.821,12.69
4/30/2019 18:15,101.88,12.69
4/30/2019 18:30,101.895,12.69
4/30/2019 18:45,101.895,12.69
4/30/2019 19:00,101.94,12.69
4/30/2019 19:15,101.94,12.69
4/30/2019 19:30,101.97,12.69
4/30/2019 19:45,101.97,12.69
4/30/2019 20:00,102.014,12.69
4/30/2019 20:15,102.059,12.69
4/30/2019 20:30,102.104,12.69
4/30/2019 20:45,102.119,12.69
4/30/2019 21:00,102.059,12.69
4/30/2019 21:15,102.104,12.69
4/30/2019 21:30,102.119,12.69
4/30/2019 21:45,102.193,12.69
4/30/2019 22:00,102.238,12.69
4/30/2019 22:15,102.253,12.69
4/30/2019 22:30,102.268,12.69
4/30/2019 22:45,102.268,12.69
4/30/2019 23:00,102.268,12.69
4/30/2019 23:15,102.268,12.69
4/30/2019 23:30,102.283,12.69
4/30/2019 23:45,102.283,12.69
5/1/2019 0:00,102.328,12.69
5/1/2019 0:15,102.328,12.69
5/1/2019 0:30,102.342,12.69
5/1/2019 0:45,102.357,12.69
5/1/2019 1:00,102.372,12.69
5/1/2019 1:15,102.357,12.69
5/1/2019 1:30,102.313,12.69
5/1/2019 1:45,102.268,12.69
5/1/2019 2:00,102.298,12.69
5/1/2019 2:15,102.268,12.69
5/1/2019 2:30,102.253,12.69
5/1/2019 2:45,102.253,12.69
5/1/2019 3:00,102.253,12.69
5/1/2019 3:15,102.253,12.69
5/1/2019 3:30,102.298,12.69
5/1/2019 3:45,102.283,12.69
5/1/2019 4:00,102.283,12.69
5/1/2019 4:15,102.238,12.69
5/1/2019 4:30,102.178,12.69
5/1/2019 4:45,102.193,12.69
5/1/2019 5:00,102.208,12.69
5/1/2019 5:15,102.238,12.69
5/1/2019 5:30,102.283,12.69
5/1/2019 5:45,102.283,12.69
5/1/2019 6:00,102.313,12.69
5/1/2019 6:15,102.328,12.69
5/1/2019 6:30,102.342,12.69
5/1/2019 6:45,102.342,12.69
5/1/2019 7:00,102.357,12.69
5/1/2019 7:15,102.387,12.69
5/1/2019 7:30,102.387,12.69
5/1/2019 7:45,102.357,12.69
5/1/2019 8:00,102.372,12.69
5/1/2019 8:15,102.402,12.69
5/1/2019 8:30,102.387,12.69
